111  37.44414178  038.89959315
111  37.44408121  038.89961604
111  37.44399641  038.89958552
111  37.44377836  038.89942532
111  37.44262149  038.90100445
111  37.44630410  038.90508591
111  37.44914479  038.90116456
111  37.45068931  038.90294982
111  37.45454664  038.90729488
111  37.45491118  038.90763046
111  37.45541943  038.90827512
111  37.45728418  038.91042107
111  37.45867222  038.91188706
111  37.46126604  038.91488095
111  37.46152192  038.91455418
111  37.46264707  038.91583921
111  37.46278027  038.91600260
111  37.46288893  038.91619249
111  37.46290996  038.91644861
111  37.46293099  038.91649719
111  37.46309223  038.91636913
111  37.46331306  038.91598052
111  37.46334811  038.91600702
113  37.46390543  038.91528281
111  37.46364961  038.91539711
111  37.46324474  038.91596765
111  37.43247118  038.88131137
113  37.43287605  038.88074109
111  37.44875389  038.90071913
111  37.44758514  038.90231203
111  37.44751537  038.90227907
111  37.44721010  038.90272948
111  37.44716649  038.90277342
111  37.44707055  038.90280638
111  37.44695716  038.90276244
111  37.44682633  038.90267455
111  37.44480284  038.90035661
111  37.44472434  038.90024676
111  37.44466328  038.90010394
111  37.44465456  038.90001606
111  37.44466328  038.89992818
111  37.44473306  038.89977438
113  37.44614602  038.89780797
110 2 0.00 0.0000 New Taxiway 12
111  37.43446805  038.88351993
111  37.43422970  038.88390397
111  37.43469238  038.88441601
111  37.43502186  038.88441161
111  37.43512351  038.88442485
111  37.43521114  038.88446016
113  37.43531630  038.88450431
110 2 0.00 0.0000 New Taxiway 11
111  37.46045717  038.91281523
111  37.46048638  038.91287656
111  37.46051073  038.91293789
111  37.46053263  038.91299922
111  37.46055454  038.91309122
111  37.46056915  038.91320161
111  37.46058862  038.91360026
111  37.46105841  038.91411850
113  37.46131399  038.91375972
110 2 0.25 0.0000 I
111  37.44724419  038.90029945
111  37.44754923  038.89987625
111  37.44750502  038.89983727
113  37.44720440  038.90026047
110 2 0.25 0.0000 M
111  37.44701651  038.90002381
111  37.44727072  038.89967300
111  37.44706293  038.90007114
111  37.44708725  038.90009342
111  37.44738345  038.89976766
111  37.44711598  038.90014632
111  37.44715356  038.90017973
111  37.44744976  038.89975652
111  37.44737903  038.89969527
111  37.44721324  038.89988460
111  37.44734145  038.89964515
111  37.44728177  038.89958390
113  37.44698335  038.89999597
110 2 0.25 0.0000 H
111  37.44710493  038.89936951
111  37.44680652  038.89980386
111  37.44683967  038.89982891
111  37.44697451  038.89965072
111  37.44700767  038.89968692
111  37.44687504  038.89988460
111  37.44690157  038.89991801
111  37.44721545  038.89950872
111  37.44718893  038.89946418
111  37.44706514  038.89961731
111  37.44703198  038.89957555
113  37.44714472  038.89941406
110 2 0.25 0.0000 D
111  37.44664294  038.89961453
111  37.44670262  038.89965907
111  37.44676894  038.89967021
111  37.44682641  038.89962845
111  37.44687504  038.89954492
111  37.44694799  038.89943077
111  37.44698556  038.89932775
111  37.44697893  038.89923587
111  37.44689272  038.89912728
113  37.44658768  038.89954771
111  37.44689936  038.89921360
111  37.44693251  038.89926371
111  37.44693693  038.89931661
111  37.44692588  038.89936116
111  37.44680210  038.89954214
111  37.44677778  038.89957276
111  37.44673578  038.89958668
111  37.44670262  038.89958668
113  37.44666062  038.89953657
130 Boundary
111  37.42909119  038.87980669
111  37.42786514  038.88109312
111  37.42786514  038.88279121
111  37.42598521  038.88932629
111  37.44218324  038.90828060
111  37.44427700  038.90830808
111  37.44459729  038.90869108
111  37.44478453  038.91104291
111  37.44539756  038.91176377
111  37.44678707  038.91330791
111  37.44842180  038.91449176
111  37.46852890  038.92355237
111  37.46971407  038.92195653
111  37.46730285  038.91284455
111  37.46137698  038.90610133
111  37.46060049  038.90440266
111  37.45798493  038.90110826
111  37.45757625  038.90013024
111  37.45422506  038.89642481
111  37.45410246  038.89482937
111  37.45095562  038.89143262
111  37.44940263  038.89138115
111  37.44699141  038.88885932
111  37.44654186  038.88803587
111  37.43563008  038.87717861
111  37.43309626  038.87846506
111  37.42937726  038.87445133
111  37.42721126  038.87378237
113  37.42545393  038.87604653
120 Linear Feature 14
111  37.44598507  038.89737720 4 103
115  37.44612868  038.89754276
120 Linear Feature 10
111  37.45002070  038.90056645 1 101
111  37.44993892  038.90048918 1 101
111  37.44984252  038.90042295 1 101
111  37.44974613  038.90038248 1 101
111  37.44964974  038.90037512 1 101
111  37.44953582  038.90038616 1 101
111  37.44942190  038.90041560 1 101
111  37.44935472  038.90043767 1 101
111  37.44930214  038.90047814 1 101
111  37.44923788  038.90054805 1 101
115  37.44918238  038.90062167
120 Linear Feature 9
111  37.44915785  038.89958848 1 101
111  37.44922445  038.89969444 1 101
111  37.44925950  038.89980482 1 101
111  37.44929104  038.89993727 1 101
111  37.44931558  038.90006531 1 101
111  37.44931558  038.90021543 1 101
111  37.44930506  038.90033463 1 101
111  37.44927352  038.90045384 1 101
111  37.44922795  038.90054214 1 101
115  37.44918238  038.90062163
120 Linear Feature 7
111  37.44706201  038.89723128 1 101
111  37.44697088  038.89713415 1 101
111  37.44689727  038.89709000 1 101
111  37.44680263  038.89705468 1 101
111  37.44670799  038.89703261 1 101
111  37.44659933  038.89703261 1 101
111  37.44643459  038.89706645 1 101
111  37.44633235  038.89711428 1 101
115  37.44625557  038.89717372
120 Linear Feature 8
111  37.44625557  038.89717373 1 101
111  37.44421206  038.90003897 1 101
111  37.44418402  038.90011403 1 101
111  37.44417000  038.90019791 1 101
111  37.44418402  038.90027737 1 101
111  37.44422258  038.90033918 1 101
111  37.44684795  038.90331921 1 101
111  37.44693207  038.90338985 1 101
111  37.44701269  038.90342517 1 101
111  37.44707228  038.90342958 1 101
111  37.44714238  038.90340309 1 101
111  37.44718094  038.90335453 1 101
115  37.44918238  038.90062162
120 Linear Feature 6
111  37.44616469  038.89622468 1 101
111  37.44622778  038.89631298 1 101
111  37.44630490  038.89648516 1 101
111  37.44633995  038.89666617 1 101
111  37.44634696  038.89681186 1 101
111  37.44633995  038.89694431 1 101
111  37.44630139  038.89706793 1 101
115  37.44625582  038.89717389
120 Linear Feature 13
111  37.44904044  038.90061539 4 103
115  37.44918581  038.90078360
20  37.44621573  038.89749548 312.9054 0 2 {@R}04
20  37.44925799  038.90073217 312.6586 0 2 {@R}22
14  37.44408251  038.90271953  98.43 0 Tower
1300  37.44328265  038.90107768 136.44 tie_down props New Ramp Start 11
1300  37.44380163  038.90167727 125.04 tie_down props New Ramp Start 10
1300  37.44430629  038.90223493 132.42 tie_down props New Ramp Start 9
1300  37.44483511  038.90275436 131.19 tie_down props New Ramp Start 8
1300  37.44530135  038.90327011 132.51 tie_down props New Ramp Start 7
1300  37.44572773  038.90370690 130.78 tie_down props New Ramp Start 6
1300  37.44624590  038.90426084 133.72 tie_down props Parking 1
18  37.46303641  038.91638747 1 ILS
99
